product_name,ingredients,nutrition_grade,nutrition_score,energy,sugar,fiber,protein,sodium,fat,saturated_fat,lipids,carbohydrates,additives,allergy,category
"Cuor di cereale","Whole grains 31,5% (oat flakes, wheat malt flakes, whole barley flour), hazelnut flavoured filling 28% [suqar, vegetable fat (palm, paln kernel), wheat starch, cocoa powder, hazelnut paste 5,5%, vegetable oil (high oleic sunflower oil), emulsifier (soya lecithin)), sugar, puffed rice (rice flour, wheat flour, salt), vegetable oil (high oleic sunflower oil), dark chocolate chips 5% [sugar, cocoa mass, coco butter, emulsifier (soya lecithin), con flakes (corn, salt, sugar, barley malt syrup), vegetable fibre, gelling agent (gum arabic), salt, emulsifier (soya lecithin), raising agent (ammoniun hydrogen carbonate). May contain traces of milk. High in fibre. D SANDWICH KEKS MIT HASELNUSS GESCHMACK FÜLLUNG.Zutaten: Vollkorngetreide 31,5 % (Haferflocken, gemälzte Weizenflocken, Gerstenvollkornmehl), Haselnuss Geschmack Füllung 28 % (Zucker, Pflanzenfett (Palm und Palmkernöl), Weizenstärk Kakaopulver, Haselnusspaste 5,5%, Plfanzenöl (Sonnenblumenöl mit hohem Ölsäuregehalt), Emulgator (Soja Lezithin)], Zucker, Puffreis, (Reismehl, Weizenmehl, Salz), Plfanzenöl (Sonnenblumenöl mit hohem Ölsäuregehalt), dunkle Schokoladentropfen 5 Zucker, Kakaomasse, Kakaobutter, Emulgator (Soja Lezithin), Maisflocken (Mais, Salz, Zucker, Gerstenmalzsirup), pflanzliche Faser, Geliermittel (Gummi arabicum), Salz, Emulgator (Soja Lezithin), Backtriebmittel (Ammoniumhydrogencarbonat). Kann Spure von Milch enthalten. Hoher ballaststoffgehalt. RO BISCUIT UMPLUT CU UMPLUTURĂ AROMATIZATĂ DE ALUNE.Ingrediente: Cereale integrale 31,5% (fulgi de ovăz, fulgi din malt de grau,faina integrala din orz), umplutura aromata de alune 289% (zah grasimi vegetale (palmier, ulei de palmier), amidon de grau, cacao purda, pasta de alune 5,5%, ulei vegetal (ulei de floare soarelui cu continut oleic ridicat), emulsificatori (lecitina de soia)], zahar, orez expadandat (faina de orez, faina de grau, sare), ulei vege ulei de floare soarelui cu continut oleic ridicat), cipsuri de ciocolata neagra 5% (zahar, masa de cacao, unt de cacao, emulsificatori (lecitina de soia)l, fulgi de porumb (porumb, sare, zahar, sirop din malt de orz), fibre vegetale, agent gelifiant (guma arabica), sa emulsificatori(lectina de soia), agenti de creştere (bicarbonat de amoniu). Poate contine urme de lapte. Bogat in fibre. HU MOGYORÓ ÍZU KREMMEL TÖLTÖTT KEKSZ.Összetevők: Teljes kiörlésú gabonák 31,5% (zabpehely, búza maláta pehely, teljes kirl árpaliszt), mogyoró izu krém 28%, [cukor, növényi zsir (pálma és pálmamag), búzakeményító, kakaópor, mogyoró krém 5,5%, növényi olaj (magas olajsavtartalmú), emulgeálószer (szójalectin)], cukor, puffasztott rizs (rizsliszt, búzaliszt, só), növényi olaj (ma olajsavtartalmú), étcsokoládé darabkák 5% [(cukor, kakaómassza, kakaovaj, emulgeálószer (szójalectin)]1, kukrica pehely (kukorica, só, cukor, árpa maláta szirup), növényi rost, zselésítő anyag (gumiarábikum), só, emulgeálószer (szójalectin), térfogatnövelő (ammonium-hidrogen-karbonat), Nyomokban tejet tartalmazhat. Elelmi rosthan gazdag. BU БИСКВИТИ СЛЕШНИКОВ КРЕМ. Сьставки: Пьлнозърнести сьставки 31,5% (Овесени ядки, Пълнозърнести малцови люспи, Пълнозърнесто ечеми брашно), Лешников крем 28% [захар, Растителна мазнина (палмово масло), Пшенично нишесте, какао на прах, Лешникова паста 5,5%, Растителна мазнина (високоолеиново спьнчогледово олио), Емулгатор (cоев лецитин), Захар, Набы ориз (Оризово брашно, Пшеничен аромат, Сoл), Растителна мазнина, (високоолеиново слънчогледово олио) Парченца тьмен шоколад 5% [Захар, Какаова маса, Какаово масло, Емулгатор (соев лецитин), Царевични люспи (Царевица, Сол, 3 Ечемичен малцов сироп), Растителни фибри, Желиращ агент (арабска гума), сол, Емулгатор (соев лецитин), Набухвател (Амониев хидрогенкарбонат). Може да съдържа следи от мляко. Високо съдържание на влакнини. شامل( ،حشو ذوق البندق 28٪ السكر، الدهون النباتية )النخيل، )النخيللب ریت ساندويتش بحشو ذوق البندق المكونات: الحبوب الكاملة 31.5٪ )رقانق الشوفان ،رقائق القمح الم ملت، دقيق الشعير القمح، مسحوق الكاكاو ، عجينة البندق 5.5% ، الزيوت النباتية )زیت دوار الشمس عالية الأوليك( ، مستحلب )ليستين الصوجا( السكر، الأرز منتفخ )الملح)دقيق الأرز و، دقيق القمح، ت النباتية )زيت دوار الشمس عالية الأوليك( شذرات الشوكولاته الداكنة 5٪ )السكر، عجينة الكاكاو، زبدة الكاكاو، مستحلب )ليستين الصوجا( ،السكررقائق الذرة، )الذرة، ملح، ب الشعير الم ملت( الألياف النباتية، مثخن )الصمغ العربي( ، الملح، مستحلب )ليستين الصوجا(، مخمر )کربونات حمض الأمونيوم( قد تحتوي على آثار من المكسرات volta aperta la confezione, mantenere nelle stesse condizioni e INFORMAZIONI NUTRIZIONALI/ INFORMACION NUERICIONAL/ er de los rayos solares. Una vez abierto, mantener en las mismas NUTRITION FACTS/DURCHSCHNITTLICHE NAEE m sunlight. Once opened, keep in the same conditions and close Biscot/ Galleta/ Biscuitd Keks/Biscuiti/ Aprósitemény Peso netto/Peso neto/ Net weight/ Nettogewicht/Nettó tömeg/Greutate n INFODMATIL NUTDITI",d,17.0,0.0,28.0,0.0,7.0,0.0,18.0,6.0,0.0,0.0,en:e414,"no allergy",cereals
"Muesli Floconneux","Flocons d'AVOINE complète 26%, flocons de BLE complet 20%, BLE 14%, raisins 12%, maïs 10%, sucre, morceaux de pommes 3%, noix de coco 2,4%, ananas 1,4%, banane 1,3%, huile de coco, sel, AMANDES effilées et toastées 0,5%, NOISETTES hachées et toastées 0,5%, extrait de malt d'ORGE, huile de coton, acidifiant : acide citrique.",c,7.0,0.0,20.0,8.0,9.0,0.0,6.0,3.0,0.0,0.0,en:e330,"no allergy",cereals
"Hojuelas Sabor Chocolate","Harina de cereales (maíz integral, trigo integral y trigo), maltodextrina, cacao 6%, polidextrosa (fibra soluble), maltitol, saborizantes idénticos a natural y artificial, sal, licor de cacao, fosfato dicálcico, vitaminas y minerales (vitamina A, mononitrato de tiamina (vitamina B1), ácido ascórbico (vitamina C), cianocobalamina (vitamina B12), riboflavina (vitamina B2), niacinamida (vitamina B3), clorhidrato de piridoxina (vitamina B6), ácido fólico, sulfato de zinc (zinc), hierro reducido (hierro)), lecitina de soya, ESTEVIA, SUCRALOSA, citrato trisódico, antioxidantes (Tocoferol, T.B.H.Q.). Contiene: Gluten (harina de trigo y trigo integral), soya (lecitina de soya), leche (saborizante). Elaborado en líneas que también procesan maní, nueces y sulfitos.",a,-3.0,0.0,2.0,14.0,8.0,0.0,4.0,1.0,0.0,0.0,"en:e1200,en:e331,en:e331iii,en:e341,en:e341ii,en:e955,en:e965","no allergy",cereals
"Lait Stérilizé Uht","_Lait_ demi-écrémé.",b,0.0,192.0,4.8,0.0,3.2,0.04,1.6,1.0,0.0,0.0,no_additives,en:milk,milk
"Lait Demi-écrémé","Lait demi-écrémé stérilisé UHT issu de l'agriculture biologique.",b,0.0,192.0,4.8,0.0,3.2,0.04,1.6,1.0,0.0,0.0,no_additives,nothing,milk
"Lait Purfiltre 3, 25%","MILK, VITAMIN D3",b,1.0,268.0,4.8,0.0,3.2,0.05,3.2,2.0,0.0,0.0,no_additives,en:milk,milk
"Leche uht ecológica semi desnatada","leche semi desnatada ecológica",b,0.0,188.0,4.7,0.0,3.2,0.052,1.5,1.0,0.0,0.0,no_additives,nothing,milk
"Lait demi écrémé","Lait de brebis entier stérilisé issu de l'agriculture biologique",b,1.0,192.0,4.59,0.0,0.1,0.04,1.6,1.0,0.0,0.0,no_additives,nothing,milk
"Metzger Fleischsalat","40% Fleischwurst (Schweinefleisch, Speck, Wasser, Speisesalz, Dextrose, Gewürze, Antioxidationsmittel Natriumascorbat und Natriumisoascorbat, Säureregulator Natriumcitrate, Farbstoff Echtes Karmin), Rapsöl, 16% Gurke, Wasser, Zucker, Branntweinessig, Stärke, _Sahne_, _Hühnereigelb_, Speisesalz, _Senfsaaten_, Verdickungsmittel Guarkernmehl, Johannisbrotkernmehl und Xanthan, Gewürz, natürliches Aroma.",d,12.0,1464.0,3.1,0.0,4.9,0.56,34.8,2.1,0.0,0.0,"en:e120,en:e301,en:e316,en:e410,en:e412,en:e415","en:eggs,en:milk,en:mustard",milk
lait,"Lait de brebis entier stérilisé issu de l'agriculture biologique",b,1.0,234.0,4.72,0.0,3.0,0.05,2.8,1.92,0.0,0.0,no_additives,nothing,milk
"Lait demi-écrémé","_Lait_ demi-écrémé.",b,0.0,192.0,4.8,0.0,3.2,0.04,1.6,0.89,0.0,0.0,no_additives,en:milk,milk
"Leche Sin Lactosa Semidesnatada","Ingredients: llet semidesnatada de vaca, lactasa, acetat de retinil (vitamina A), colecalciferol (vitamina D), acetat de DL-alfa-tocoferilo (vitamina E) i àcid pteroilmonoglutàmic (àcid fòlic).",b,0.0,188.0,4.7,0.0,3.2,0.04,1.5,1.0,0.0,0.0,no_additives,nothing,milk
"Lait UHT biologique entier","Lait entier stérilisé uht issu de l'agriculture biologique",b,2.0,269.0,4.8,0.0,3.2,0.04,3.6,2.2,0.0,0.0,no_additives,en:milk,milk
"Leche Entera Euskal Herria","Lait de brebis entier stérilisé issu de l'agriculture biologique",c,5.0,1100.0,4.6,0.0,3.0,0.04,3.6,2.4,0.0,0.0,no_additives,nothing,milk
"Arla lactose free organic semi-skimmed milk","Semi skimmed Milk, Lactase Enzyme.  Allergy Advice: For allergens, see ingredients in b Arla LactoFREE is not suitable fo If in doubt please consult a health r milk allergy suffer professional. NUTRITION INFORMATION Typical Values Energy Fat",a,-2.0,167.0,2.8,0.0,3.7,0.04,1.5,1.0,0.0,0.0,no_additives,nothing,milk
"4X25CL Bledi'dej Saveur Pain Au Chocolat Bledina","Lait de brebis entier stérilisé issu de l'agriculture biologique",b,2.0,364.0,5.4,0.1,2.0,0.02,2.79,1.2,0.0,0.0,no_additives,nothing,milk
"LAIT FRAIS DE NORMANDIE Entier Microfiltré","Lait de brebis entier stérilisé issu de l'agriculture biologique",b,1.0,268.0,4.6,0.0,3.3,0.04,3.6,2.7,0.0,0.0,no_additives,nothing,milk
"Le lait de chez nous","Lait demi-écrémé stérilisé UHT",a,-1.0,192.0,4.8,0.0,3.29,0.036,1.6,1.0,0.0,0.0,no_additives,nothing,milk
Milch,"Lait de brebis entier stérilisé issu de l'agriculture biologique",b,2.0,272.0,4.9,0.0,3.2,0.04,3.6,2.2,0.0,0.0,no_additives,nothing,milk
"Lait des campagnes du sud de la France","Lait demi-écrémé.",b,0.0,195.0,4.8,0.5,3.2,0.052,1.6,1.0,0.0,0.0,no_additives,en:milk,milk
"Lait de brebis entier","Lait de brebis entier stérilisé issu de l'agriculture biologique",b,2.0,431.0,4.5,0.0,5.69,0.043,7.0,4.8,0.0,0.0,no_additives,en:milk,milk
"Lait français","Lait de brebis entier stérilisé issu de l'agriculture biologique",b,0.0,192.0,4.8,0.0,3.2,0.04,1.5,1.0,0.0,0.0,no_additives,nothing,milk
"Lait des plaines de La Loire","_Lait_ demi-écrémé stérilisé UHT",b,0.0,195.0,4.8,0.0,3.2,0.04,1.6,1.0,0.0,0.0,no_additives,en:milk,milk
Lait,"Lait Stérilise U",b,0.0,243.0,3.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,no_additives,nothing,milk
"Leche semi-desnatada","Lait de brebis entier stérilisé issu de l'agriculture biologique",b,1.0,192.0,4.7,0.0,3.1,0.05,1.6,1.1,0.0,0.0,no_additives,nothing,milk
"Leche Fresca Pastoreo","Lait de brebis entier stérilisé issu de l'agriculture biologique",a,-1.0,134.0,4.8,0.0,3.3,0.04,0.0,0.0,0.0,0.0,no_additives,nothing,milk
"Lait demi-écrémé Le Gourmand","Lait stérilisé U.H.T demi-écrémé.",c,4.0,483.0,4.8,0.0,3.3,0.4,1.6,1.0,0.0,0.0,no_additives,nothing,milk
"Nutricia leche condensada entera","_Leche_, azúcar, _lactosa_.",d,18.0,1362.0,55.3,0.0,7.5,0.08,8.0,4.6,0.0,0.0,no_additives,en:milk,milk
"Leche semidesnatada sin lactosa","Lait de brebis entier stérilisé issu de l'agriculture biologique",b,1.0,192.0,4.8,0.0,3.1,0.04,1.6,1.1,0.0,0.0,no_additives,nothing,milk
"Leche Semidesnatada Eria","Lait de brebis entier stérilisé issu de l'agriculture biologique",b,1.0,192.0,4.6,0.0,3.0,0.04,1.7,1.2,0.0,0.0,no_additives,nothing,milk
"Leche entera La Casareña","Lait de brebis entier stérilisé issu de l'agriculture biologique",b,2.0,264.0,4.6,0.0,3.0,0.04,3.6,2.7,0.0,0.0,no_additives,nothing,milk
"Lait demi-écrémé des campagnes françaises","Lait demi écrémé stérilisé UHT",b,0.0,195.0,4.8,0.5,3.2,0.03,1.6,1.0,0.0,0.0,no_additives,nothing,milk
"Leche Sin Lactosa Desnatada","Lait de brebis entier stérilisé issu de l'agriculture biologique",b,0.0,146.0,4.8,0.0,3.2,0.05,0.3,0.2,0.0,0.0,no_additives,nothing,milk
"Lactel Bio engagé","Lait de brebis entier stérilisé issu de l'agriculture biologique",a,-1.0,192.0,4.8,0.0,3.3,0.04,1.5,1.0,0.0,0.0,no_additives,nothing,milk
"Lait facile à digérer demi-écrémé","Lait de brebis entier stérilisé issu de l'agriculture biologique",b,0.0,192.0,4.8,0.0,3.2,0.04,1.6,1.0,0.0,0.0,no_additives,nothing,milk
"Lait entier sterilisé 1 L","Lait de brebis entier stérilisé issu de l'agriculture biologique",b,1.0,0.0,4.8,0.0,3.3,0.04,3.6,2.5,0.0,0.0,no_additives,nothing,milk
"Lait demi-écrémé Bio","Lait demi-écrémé bio.",b,0.0,192.0,4.8,0.0,3.2,0.04,1.6,0.89,0.0,0.0,no_additives,nothing,milk
"Lait écrémé","LAIT ÉCRÉMÉ (ORIGINE FRANCE) STÉRILISÉ UHT.",b,0.0,155.0,4.8,0.0,3.2,0.04,0.5,0.1,0.0,0.0,no_additives,en:milk,milk
"Fettarme H-Milch Bio 1,5% Fett","Fettarme Bio-H-Milch 1.5% Fett",a,-1.0,200.0,5.0,0.0,3.5,0.052,1.5,1.0,0.0,0.0,no_additives,nothing,milk
Weide,"Frische Vollmilch, 3,8% Fett, pasteurisiert, homogenisiert, länger haltbar Die BIO Milch wird durch ein spezielles Verfahren mikrofiltriert und pasteurisiert und ist dadurch langer hatbar. Wertvolle Inhaltsstoffe der Milch bleiben bei diesem Verfahren erhaten. % RM* pro 100ml 3%",b,1.0,285.0,4.9,0.0,3.4,0.052,3.9,2.6,0.0,0.0,no_additives,nothing,milk
"Leche semidesnatada","Lait de brebis entier stérilisé issu de l'agriculture biologique",b,0.0,188.0,4.6,0.0,3.1,0.04,1.6,1.0,0.0,0.0,no_additives,nothing,milk
"Weide Milch","FRISCHE FETTARME länger haltbar REWE BESTE WAHL Weide Milch 1,5% FETT PASTEURISIERT HOMOGENISIERT Frische fettarme Milch, 1,5% Fett, pasteurisiert, homogenisiert, länger haltbar Bei unserer REWE Beste Wahl frischen fettarmen Milch bleibt der Geschmack durch ein spezielles Herstellungsverfahren (Dreifachseparation) länger erhalten. So können Sie die guten Eigenschaften unserer frischen Milch länger genießen. : %-RM ** %-RM ** Durch - schnittliche Nährwerte pro pro: pro pro 100ml: 100ml Portion* Portion 6% 5% 2%:492/117 : Brennwert (k]/kcal): 197/47: Fett",a,-1.0,197.0,4.9,0.0,3.4,0.064,1.5,1.0,0.0,0.0,no_additives,nothing,milk
"Leche entera de Galicia","Lait de brebis entier stérilisé issu de l'agriculture biologique",b,2.0,264.0,4.59,0.0,3.0,0.05,3.59,2.5,0.0,0.0,no_additives,nothing,milk
"Leche entera","Leche de vaca entera esterilizada UHT de ganadería ecológica.",b,2.0,268.0,4.8,0.0,3.2,0.05,3.59,2.2,0.0,0.0,no_additives,nothing,milk
"GrandLait Demi-écrémé UHT","Lait de brebis entier stérilisé issu de l'agriculture biologique",b,0.0,192.0,4.8,0.0,3.2,0.04,1.6,1.0,0.0,0.0,no_additives,nothing,milk
"Lait Demi-Écrémé","Lait de brebis entier stérilisé issu de l'agriculture biologique",b,0.0,192.0,4.8,0.0,3.2,0.05,1.6,1.0,0.0,0.0,no_additives,nothing,milk
"Haltbare Bergbauern Milch, 1, 5 %","Lait de brebis entier stérilisé issu de l'agriculture biologique",a,-1.0,201.0,5.1,0.0,3.4,0.04,1.6,1.0,0.0,0.0,no_additives,nothing,milk
"Leche semi desnatada uht","Lait de brebis entier stérilisé issu de l'agriculture biologique",b,1.0,192.0,4.69,0.0,3.09,0.051,1.6,1.1,0.0,0.0,no_additives,nothing,milk
"Lait écrémé","lait écrémé stérilisé u.h.t issu de l'agriculture biologique",b,0.0,136.0,4.8,0.5,3.2,0.04,0.5,0.1,0.0,0.0,no_additives,nothing,milk
"Leche desnatada calcio vitamina D","leche desnatada, proteínas de leche, estabilizante (polifosfato sódico), vitaminas A, D, E, Ky ácido fólico.",a,-1.0,172.0,5.59,0.0,3.9,0.08,0.3,0.2,0.0,0.0,"en:e452,en:e452i",en:milk,milk
"lait 1/2 écrémé","_Lait_ demi-écrémé stérilisé UHT",a,-1.0,193.0,4.8,0.0,3.29,0.04,1.5,1.0,0.0,0.0,no_additives,en:milk,milk
"Lait frais de normandie","_Lait_ demi-écrémé stérilisé UHT",b,0.0,197.0,4.8,0.0,3.5,0.04,1.5,1.1,0.0,0.0,no_additives,nothing,milk
"Poêlée légumes & pommes de terre - Méditerranéenne","Courgettes grillées 25% - pommes de terre préfrites 22,7% (pommes de terre - huile végétale de tournesol - dextrose) - brocolis 22,5% - oignons 11,2% - poivrons rouges grillés 8,7% - huile végétale de tournesol - huile d'olive vierge extra - arômes naturels - épices et aromates (persil - ail - romarin - curcuma) - farine de _blé_ - sel.   traces de _céleri_, _oeufs_, _lait_, _poisson_, _crustacés_ et _moutarde_.",a,-7.0,0.0,2.3,2.7,2.0,0.16,3.2,0.5,0.0,0.0,no_additives,en:gluten,fruits
"Tomates farcies","Ingrédients Tomates farcies 62,8% [tomates fraîches 40% pois chiche 6,7%, oignons préfrits (oignons, huile de tournesol), eau, huile de colza, carottes tomates semi déshydratées et marinées 1,3% (tomates, huile de colza, sel, origan, ail), flocons de pomme de terre déshydratés (pomme de terre émulsifiant : E 471), ail, persil, blanc d'euf en poudre, sel, basilic, paprika, thym, piment], tomates 11,9% (tomates pelées concassées et jus et pulpe de tomates), riz cuit 11,7% (eau, riz complet), lentilles vertes cuites 6,3%, purée de tomates double concentrée 1,6%, oignons, eau, huile de colza, purée d'ail, sucre, sel, persil, thym, épaississant:gommexanthane, poivre. Certains ingrédients de ce produit ne proviennent pas de France. Produit fabriqué dans un atelier qui utilise poissons, crustacés, mollusques, soja, céleri, lait, moutarde et céréales contenant du gluten.",a,-3.0,0.0,2.6,0.0,3.4,0.28,4.9,0.4,0.0,0.0,en:e471,"en:celery,en:crustaceans,en:eggs,en:fish,en:gluten,en:milk,en:molluscs,en:mustard,en:soybeans",fruits
"Tomates séchées dans de l'huile","Tomates marinées 50 % (tomates séchées, vinaigre de vin blanc, sel de cuisine, acidifiant [E 330], antioxydant [E 300]), huiles végétales (tournesol, olive), herbes aromatiques. Teneur totale en sel de cuisine: 2.7%.",c,5.0,0.0,0.0,0.0,3.0,1.52,9.0,0.0,0.0,0.0,"en:e300,en:e330","",fruits
"Pickles - maître saucier","Eau, chou-fleur 21% (_sulfites_), cornichons 17%, oignons 8% (_sulfites_), moutarde 6% (eau, graines de _moutarde_, vinaigre, sel, sucre, curcuma), amidon de maïs  modifié, vinaigre, sel, sucre, mélange d’épices, colorants (lutéine, bêta-carotène), arômes naturels",c,5.0,0.0,1.7,0.2,0.6,1.4,0.5,0.1,0.0,0.0,"en:e160a,en:e160ai,en:e161b","en:mustard,en:sulphur-dioxide-and-sulphites",fruits
"Pois vert wasabi","Pois vert, _wasabi_ (6 %), farine de _blé_, farine de riz gluant, sucre, miel, sel, huile de tournesol, huile de palme, colorants : E102, E133.",b,1.0,0.0,10.0,0.0,16.0,0.12,12.0,4.0,0.0,0.0,"en:e102,en:e133","en:gluten,fr:wasabi",fruits
"Salade & Compagnie - Manhattan","Salade composée 82% : conchiglie cuit (eau, semoule de blé dur, oeuf, sel, curcuma), oeuf, salade 12%, viande de poulet, carottes, tomates 7%, fromage, jus de citron, huiles végétales (colza, tournesol), eau, fécule de manioc, dextrose de blé, ferments, conservateur: E1105, sel, arôme naturel.  Sauce vinaigrette balsamique 8% : huile de colza, huile d'olive vierge, vinaigre de vin (sulfites), moût de raisin, sel.  Cookie aux pépites de chocolat 5% : farine de blé, œuf, beurre concentré, huile de colza, sucre, eau, pâte de cacao, poudre de cacao maigre, beurre de cacao, amidon de blé, poudres à lever: E450, carbonates de sodium, émulsifiant : lécithine de tournesol, arôme vanille, sel.  Gressins 5%: farine de blé, eau, huile d'olive vierge, romarin, levure boulangère, sel, graines de pavot, semoule de blé dur, sucre.",a,-5.0,0.0,3.4,2.2,7.6,0.21,11.0,2.3,0.0,0.0,"en:e1105,en:e322,en:e322i,en:e450,en:e500","en:eggs,en:gluten,en:milk,en:sulphur-dioxide-and-sulphites",fruits
"Oignons frits","Oignons (76 %), huile de palme, farine de blé, sel.",e,19.0,0.0,14.0,5.4,6.0,0.6,44.0,21.0,0.0,0.0,no_additives,en:gluten,fruits
"Garlic Baguette","Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Palm Oil, Rapeseed Oil, Garlic, Salt, Yeast, Concentrated Lemon Juice, Dried Parsley, Emulsifier (Mono - and Di-Glycerides of Fatty Acids), Flour Treatment Agent (Ascorbic Acid), Flavouring, Colour (Beta-Carotene). Allergy Advice For allergens, including cereals containing gluten, see ingredients in bold. Suitable for vegans",a,-2.0,0.0,2.7,2.2,9.7,0.32,13.0,4.0,0.0,0.0,"en:e160a,en:e160ai,en:e300,en:e471",en:gluten,fruits
"Mélange de légumes","Pommes de terre pré-frites 22% (pomme de terre, huile de tournesol), carottes 21%, brocolis 18%, haricots verts 15%, champignons, eau, oignons 5%, oignons pré-frits 4% (oignon, huile de tournesol), huile végétale de colza, ciboulette, ail, sel, amidon de riz, farine de _blé_, poivre blanc.",a,-2.0,0.0,1.6,0.0,1.5,0.304,2.8,0.5,0.0,0.0,no_additives,en:gluten,fruits
"Garlic Baguette","Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Palm Oil, Rapeseed Oil, Garlic, Salt, Yeast, Concentrated Lemon Juice, Dried Parsley, Emulsifier (Mono - and Di-Glycerides of Fatty Acids), Flour Treatment Agent (Ascorbic Acid), Flavouring, Colour (Beta-Carotene). Allergy Advice For allergens, including cereals containing gluten, see ingredients in bold. Suitable for vegans",a,-2.0,0.0,2.7,2.2,9.7,0.32,13.0,4.0,0.0,0.0,"en:e160a,en:e160ai,en:e300,en:e471",en:gluten,fruits
"มินิโลฟเบรด","Wheat Flour 54.8 %, Margarine 4.4%, Sugar 4.4%, Coffee Creamer 1.6%,lodized Salt 0.9%, Yeast 0.7%, Preservative Added INS 282, Natural Color Added INS 160a(i),  Artificial Flavor Added, Food Additives (INS 262(), INS 297, INS 300, INS 307b, INS 322(), INS 340(i), INS 471, INS 477, INS 481(0), INS 491, INS 551, INS 927a, INS 928, INS 1100(0)",c,9.0,0.0,4.08,2.04,8.16,0.469,6.12,3.06,0.0,0.0,"en:e1100,en:e262,en:e297,en:e300,en:e307b,en:e322,en:e340,en:e340i,en:e471,en:e477,en:e481,en:e491,en:e551,en:e927a,en:e928","en:fish,en:gluten,en:milk,en:nuts,en:soybeans,en:lecithin",fruits
"Crispy Onions","Oignons 76%, Huile de palme, Farine de blé, sel",d,16.0,0.0,15.0,0.0,6.0,0.4,44.0,20.0,0.0,0.0,no_additives,en:gluten,fruits
"Garlic Baguette","Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Palm Oil, Rapeseed Oil, Garlic, Salt, Yeast, Concentrated Lemon Juice, Dried Parsley, Emulsifier (Mono - and Di-Glycerides of Fatty Acids), Flour Treatment Agent (Ascorbic Acid), Flavouring, Colour (Beta-Carotene). Allergy Advice For allergens, including cereals containing gluten, see ingredients in bold. Suitable for vegans",a,-2.0,0.0,2.7,2.2,9.7,0.32,13.0,4.0,0.0,0.0,"en:e160a,en:e160ai,en:e300,en:e471",en:gluten,fruits
"Oignons frits","Oignons (75%), huile de palme, farine de blé, sel.",d,15.0,0.0,8.5,0.0,6.0,0.48,44.0,21.0,0.0,0.0,no_additives,en:gluten,fruits
"Finesse légumes bouillon","Sel, exhausteur de goût E621, graisse de palme, qmidon de pomme de terre. extrait de levure.",b,0.0,0.0,0.0,0.9,19.0,2.04,8.2,5.6,0.0,0.0,en:e621,en:gluten,fruits
"Garlic Baguette","Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Palm Oil, Rapeseed Oil, Garlic, Salt, Yeast, Concentrated Lemon Juice, Dried Parsley, Emulsifier (Mono - and Di-Glycerides of Fatty Acids), Flour Treatment Agent (Ascorbic Acid), Flavouring, Colour (Beta-Carotene). Allergy Advice For allergens, including cereals containing gluten, see ingredients in bold. Suitable for vegans",a,-2.0,0.0,2.7,2.2,9.7,0.32,13.0,4.0,0.0,0.0,"en:e160a,en:e160ai,en:e300,en:e471",en:gluten,fruits
"แพนเบรดไส้ถั่วแดง","แwนเบรดไส้ถั่วแดง (Red Bean Filled Panbread) ส่วนประกอบที่สำคัญ (Ingredients) TărnoIAJ (Red Bean Paste Filling) HÜJana (Wheat Flour) Jhana (Sugar) มาการีน (Margarine) TVIri (Egg) IAnőTAsa (Dextrose) daá (Yeast) เกลือเสริมไอโอดีน (lodized Salt) 38.1% 31.8% 6.4% 4.5% 1.6% 1.0% 0.5% 0.4% l8önņñuiāu (Preservative Added) (INS 202, INS 282) 1õoasssJBnä (Natural Color Added) (INS 160a(i) แต่งกลิ่นสังเคราะห์ (stificial Flavor Added) SAņibaduenms (Food Additives) (INS 300, INS 322(), INS 450(ii), INS 471, INS 477, INS 481, S 491, INS 927a, INS 928, INS 1100() ข้อ สำหรับผู้แพ้อาหาร : มีแป้งสาลี ไV่ เลซิติน ฉาวเหลือง และอาจมี นม ปลา และอัลมอนด์",a,-1.0,0.0,22.2,5.56,8.89,0.233,8.89,5.0,0.0,0.0,"en:e1100,en:e160a,en:e202,en:e282,en:e300,en:e322,en:e450,en:e471,en:e477,en:e481,en:e927a,en:e928",en:gluten,fruits
"Gnocchi de pommes de terre","Eau, fins finots de blé dur, flocons de pommes de terre 11% (pommes de terre, émulsifiant: E471, stabilisant: E450, épices, antioxydants: disulfite de sodium, acide citrique et E304), fécule de pommes de terre, farine de riz, sel de cuisine iodé,",a,-5.0,0.0,0.5,2.0,4.0,0.32,0.5,0.5,0.0,0.0,"en:e223,en:e304,en:e330,en:e450,en:e471",en:gluten,fruits
"Légumes vapeur","43% petits pois, 42% carottes,6% oignon, préparation de matières grasses (graisse de palme, huile de coco, huile de colza, eau, jus de citron), eau, sel, 0,36 % thym, beurre (lait), amidon de riz, extrait de levure, poivre. Peut contenir des traces de céleri.",a,-6.0,0.0,4.2,3.7,4.0,0.22,3.0,2.4,0.0,0.0,no_additives,en:milk,fruits
